lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_frontalpole,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_insula,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_paracentral,lh_parahippocampal,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_temporalpole,lh_transversetemporal,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_frontalpole,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_insula,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_paracentral,rh_parahippocampal,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_temporalpole,rh_transversetemporal
-0.49441792956486,-0.352195923845472,-0.466622995112959,-0.33061155983623,-0.0385911557810919,-0.032608744048861,-0.339842847922705,-0.483400010598709,-0.343339255986065,-0.237916092514309,-0.256516297455417,-0.357156257443886,-0.33099545827158,-0.410425747570341,-0.381741012252333,-0.290164229667491,-0.484229619308996,-0.328135517150647,-0.430902082355388,-0.132786329368782,-0.395870459672417,-0.375123598196763,-0.420103177357265,-0.299633112901661,-0.402313073779813,-0.475873423462284,-0.302850342813161,-0.376753378395109,-0.320537329693444,-0.442459833838597,-0.297603458070152,-0.403040992484476,0.2555443651387,-0.402492597610674,-0.400282224078472,-0.201394307560482,-0.447005941456972,-0.340066979668874,0.00539846789314114,-0.00931029156917483,-0.338136698491088,-0.438495391479484,-0.38978191552194,-0.371485042323021,-0.356063082071797,-0.390595478978877,-0.331122567888717,-0.410915902647898,-0.359067811735283,-0.235755713758022,-0.514104691337621,-0.346179993293641,-0.491128058653927,-0.124079007546127,-0.447350207675975,-0.421363883983955,-0.381049919560935,-0.337456248476742,-0.392009975422218,-0.434872126812596,-0.150941600328217,-0.406662446176057,-0.355649728391032,-0.379209423143959,-0.242282302155786,-0.41196950569754,0.304507678966595,-0.433291916629369
