lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_frontalpole,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_insula,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_paracentral,lh_parahippocampal,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_temporalpole,lh_transversetemporal,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_frontalpole,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_insula,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_paracentral,rh_parahippocampal,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_temporalpole,rh_transversetemporal
-0.289871588507057,-0.289212448315127,-0.296915674256785,-0.336405767419086,0.0165947488272896,-0.00663952842032072,-0.224422141340923,-0.330996633043037,-0.22215524450635,-0.174220881737159,-0.196390374576899,-0.276704519651425,-0.242701903100406,-0.34731016865978,-0.243451450463315,-0.181116932028678,-0.397908209332757,-0.205124283173477,-0.279355071669304,-0.0744440518230747,-0.313995372833044,-0.358771855956255,-0.353497669526085,-0.249631820156359,-0.28959050457781,-0.306753340039062,-0.261002662581953,-0.284668719842817,-0.155362662874291,-0.362871696593504,-0.149685454669515,-0.263330595951765,0.223317899592321,-0.281511224548189,-0.248963323795239,-0.019882294194598,-0.34211924615076,-0.328146103365028,0.0894076113135021,-0.000487261582944388,-0.171742289423406,-0.324078312625774,-0.308482844157369,-0.217995660616161,-0.272638136925854,-0.272404262729345,-0.193524593676948,-0.391864115448386,-0.254439706479873,-0.0965268911435141,-0.412310234706295,-0.193776328595542,-0.344201715427816,-0.0767045139793087,-0.293135247244117,-0.366324410673014,-0.341563464063407,-0.175686583168951,-0.265880619321587,-0.357684272448517,0.0126206308453162,-0.29382649073939,-0.227560728817235,-0.353729336896296,-0.102650827988671,-0.26434605635937,0.298447541264641,-0.290084386549231
