lh_bankssts,lh_caudalanteriorcingulate,lh_caudalmiddlefrontal,lh_cuneus,lh_entorhinal,lh_frontalpole,lh_fusiform,lh_inferiorparietal,lh_inferiortemporal,lh_insula,lh_isthmuscingulate,lh_lateraloccipital,lh_lateralorbitofrontal,lh_lingual,lh_medialorbitofrontal,lh_middletemporal,lh_paracentral,lh_parahippocampal,lh_parsopercularis,lh_parsorbitalis,lh_parstriangularis,lh_pericalcarine,lh_postcentral,lh_posteriorcingulate,lh_precentral,lh_precuneus,lh_rostralanteriorcingulate,lh_rostralmiddlefrontal,lh_superiorfrontal,lh_superiorparietal,lh_superiortemporal,lh_supramarginal,lh_temporalpole,lh_transversetemporal,rh_bankssts,rh_caudalanteriorcingulate,rh_caudalmiddlefrontal,rh_cuneus,rh_entorhinal,rh_frontalpole,rh_fusiform,rh_inferiorparietal,rh_inferiortemporal,rh_insula,rh_isthmuscingulate,rh_lateraloccipital,rh_lateralorbitofrontal,rh_lingual,rh_medialorbitofrontal,rh_middletemporal,rh_paracentral,rh_parahippocampal,rh_parsopercularis,rh_parsorbitalis,rh_parstriangularis,rh_pericalcarine,rh_postcentral,rh_posteriorcingulate,rh_precentral,rh_precuneus,rh_rostralanteriorcingulate,rh_rostralmiddlefrontal,rh_superiorfrontal,rh_superiorparietal,rh_superiortemporal,rh_supramarginal,rh_temporalpole,rh_transversetemporal
-0.382883539475309,-0.320632694800925,-0.410616447402464,-0.294400814018872,-0.00182308214052213,-0.0322326949324561,-0.282469315638254,-0.394129486945836,-0.270227174470488,-0.251183007935022,-0.180994036512199,-0.260872110048288,-0.279396758393549,-0.305045492872763,-0.25897984056858,-0.221116043829892,-0.408124723546535,-0.281873866334623,-0.362179001808393,-0.0719013358726542,-0.372715430398585,-0.305079339173321,-0.332968047062384,-0.247805693432231,-0.365941424506797,-0.382663250872006,-0.251698994302207,-0.332727466606097,-0.231747563106921,-0.394018137419954,-0.245635932492597,-0.332620875566733,0.2240853753466,-0.334765888745278,-0.375335624994328,-0.0834096749825728,-0.465274669176362,-0.265707898545768,0.0560877384162253,0.0240948170583193,-0.222014999501111,-0.391977146693856,-0.326647849988374,-0.308436914766365,-0.21480982993838,-0.299599955880625,-0.260021169180302,-0.343282320826101,-0.291334583616927,-0.159881390297613,-0.434121345083288,-0.235299315056363,-0.435160152997507,-0.138949087958788,-0.364479744823023,-0.337999211454166,-0.351839392078255,-0.230902337723797,-0.348516829019953,-0.382819371675364,-0.0437009308210503,-0.331184435460839,-0.296621747645161,-0.318888554896722,-0.218254196146073,-0.337650035455926,0.280076143973214,-0.372765660988992
