Row,L_bankssts_grayavg,L_caudalanteriorcingulate_grayavg,L_caudalmiddlefrontal_grayavg,L_cuneus_grayavg,L_entoRinal_grayavg,L_frontalpole_grayavg,L_fusiform_grayavg,L_inferiorparietal_grayavg,L_inferiortemporal_grayavg,L_insula_grayavg,L_isthmuscingulate_grayavg,L_lateraloccipital_grayavg,L_lateralorbitofrontal_grayavg,L_lingual_grayavg,L_medialorbitofrontal_grayavg,L_middletemporal_grayavg,L_paracentral_grayavg,L_parahippocampal_grayavg,L_parsopercularis_grayavg,L_parsorbitalis_grayavg,L_parstriangularis_grayavg,L_pericalcarine_grayavg,L_postcentral_grayavg,L_posteriorcingulate_grayavg,L_precentral_grayavg,L_precuneus_grayavg,L_rostralanteriorcingulate_grayavg,L_rostralmiddlefrontal_grayavg,L_superiorfrontal_grayavg,L_superiorparietal_grayavg,L_superiortemporal_grayavg,L_supramarginal_grayavg,L_temporalpole_grayavg,L_transversetemporal_grayavg,R_bankssts_grayavg,R_caudalanteriorcingulate_grayavg,R_caudalmiddlefrontal_grayavg,R_cuneus_grayavg,R_entoRinal_grayavg,R_frontalpole_grayavg,R_fusiform_grayavg,R_inferiorparietal_grayavg,R_inferiortemporal_grayavg,R_insula_grayavg,R_isthmuscingulate_grayavg,R_lateraloccipital_grayavg,R_lateralorbitofrontal_grayavg,R_lingual_grayavg,R_medialorbitofrontal_grayavg,R_middletemporal_grayavg,R_paracentral_grayavg,R_parahippocampal_grayavg,R_parsopercularis_grayavg,R_parsorbitalis_grayavg,R_parstriangularis_grayavg,R_pericalcarine_grayavg,R_postcentral_grayavg,R_posteriorcingulate_grayavg,R_precentral_grayavg,R_precuneus_grayavg,R_rostralanteriorcingulate_grayavg,R_rostralmiddlefrontal_grayavg,R_superiorfrontal_grayavg,R_superiorparietal_grayavg,R_superiortemporal_grayavg,R_supramarginal_grayavg,R_temporalpole_grayavg,R_transversetemporal_grayavg
effsizes,-0.196454933915533,-0.334539993960968,-0.0703600656941586,0.00577152579565589,-0.104172656256572,0.0359416708247693,-0.364513594153831,-0.189521012837584,-0.321028816433733,-0.221784933383151,0.0142121258953081,-0.0440970547927043,-0.0641622765063102,0.129643387111557,-0.148941528389692,-0.3434749812276,0.0119813054393457,-0.132191660787837,-0.0777755875286347,-0.0347468290333472,-0.281944331213295,0.156593608900998,0.0837257816681465,-0.210895960824298,-0.116498889298757,-0.105135116248565,-0.46456878392313,-0.146074243438824,-0.0721487038109429,0.086916596080737,-0.268099257192794,-0.281031675061094,-0.0371456628703181,-0.403745011498914,-0.223178557205122,-0.229019963662707,-0.259576494059246,0.0648209997023139,-0.171372763683298,-0.0480645042440709,-0.308560384953103,-0.161084631384001,-0.156218944790923,-0.078287566105726,-0.0414353488581949,-0.0668459145449914,-0.0810386536783436,0.0385831142077246,-0.157359520563311,-0.254209165496303,0.01852580254356,-0.137269849837465,-0.0925533729427635,0.10791825970253,-0.100377330924879,0.154092008862489,0.0843480693500525,-0.418737194627599,-0.167369737151481,-0.119356255876471,-0.370599497740882,-0.127593863571142,-0.0475523800599381,0.0220181131746105,-0.167911372309936,-0.0870957504746275,0.0155500692782266,-0.190642080206731
