Row,L_bankssts_grayavg,L_caudalanteriorcingulate_grayavg,L_caudalmiddlefrontal_grayavg,L_cuneus_grayavg,L_entoRinal_grayavg,L_frontalpole_grayavg,L_fusiform_grayavg,L_inferiorparietal_grayavg,L_inferiortemporal_grayavg,L_insula_grayavg,L_isthmuscingulate_grayavg,L_lateraloccipital_grayavg,L_lateralorbitofrontal_grayavg,L_lingual_grayavg,L_medialorbitofrontal_grayavg,L_middletemporal_grayavg,L_paracentral_grayavg,L_parahippocampal_grayavg,L_parsopercularis_grayavg,L_parsorbitalis_grayavg,L_parstriangularis_grayavg,L_pericalcarine_grayavg,L_postcentral_grayavg,L_posteriorcingulate_grayavg,L_precentral_grayavg,L_precuneus_grayavg,L_rostralanteriorcingulate_grayavg,L_rostralmiddlefrontal_grayavg,L_superiorfrontal_grayavg,L_superiorparietal_grayavg,L_superiortemporal_grayavg,L_supramarginal_grayavg,L_temporalpole_grayavg,L_transversetemporal_grayavg,R_bankssts_grayavg,R_caudalanteriorcingulate_grayavg,R_caudalmiddlefrontal_grayavg,R_cuneus_grayavg,R_entoRinal_grayavg,R_frontalpole_grayavg,R_fusiform_grayavg,R_inferiorparietal_grayavg,R_inferiortemporal_grayavg,R_insula_grayavg,R_isthmuscingulate_grayavg,R_lateraloccipital_grayavg,R_lateralorbitofrontal_grayavg,R_lingual_grayavg,R_medialorbitofrontal_grayavg,R_middletemporal_grayavg,R_paracentral_grayavg,R_parahippocampal_grayavg,R_parsopercularis_grayavg,R_parsorbitalis_grayavg,R_parstriangularis_grayavg,R_pericalcarine_grayavg,R_postcentral_grayavg,R_posteriorcingulate_grayavg,R_precentral_grayavg,R_precuneus_grayavg,R_rostralanteriorcingulate_grayavg,R_rostralmiddlefrontal_grayavg,R_superiorfrontal_grayavg,R_superiorparietal_grayavg,R_superiortemporal_grayavg,R_supramarginal_grayavg,R_temporalpole_grayavg,R_transversetemporal_grayavg
effsizes,0.0906331757325385,0.282824512106976,0.0393434982852249,0.152773759071587,0.05126497660955,0.0815030034722346,0.0481270840994326,-0.00850461303541406,0.0218296379274409,-0.0361654880770802,0.220190177321344,0.254110956210504,-0.0790244042320957,0.00538743227028294,0.0335319094391374,-0.0214954697183987,0.182839477954616,0.0334566105718276,-0.0144129835588643,0.0210348831181226,0.0288717591254164,0.125380923902727,0.0153361667950507,0.0962450629974803,-0.0648941286674261,0.00719769970033977,-0.099118273004359,-0.0319884724111531,0.0464521496461045,0.00226112754585457,-0.0671058013000056,-0.00358455486795225,-0.040443181042327,0.0285459185575466,-0.0854163555849947,0.103311839081451,0.014329646943436,-0.09225432156084,0.136991834434731,-0.0359550512952838,0.130631268570601,0.0487280184380616,0.0220279003861944,0.205854144861565,0.116378135503522,0.0212670974682697,0.0421994398925765,-0.107268008604379,0.0905635244200224,-0.117175843364621,0.0704241371757916,0.0926984462414104,-0.0455316407165794,0.060004201370735,-0.0293506231699344,0.054139546822608,-0.0937282428527188,0.108156632806098,-0.0884144523813855,0.0492017705188254,0.227806162072644,0.0622006211733206,-0.069199682693932,-0.0591021287437496,-0.104654640801219,0.10670824420153,0.0318053722731735,0.32990448891001
