Row,L_bankssts_grayavg,L_caudalanteriorcingulate_grayavg,L_caudalmiddlefrontal_grayavg,L_cuneus_grayavg,L_entoRinal_grayavg,L_frontalpole_grayavg,L_fusiform_grayavg,L_inferiorparietal_grayavg,L_inferiortemporal_grayavg,L_insula_grayavg,L_isthmuscingulate_grayavg,L_lateraloccipital_grayavg,L_lateralorbitofrontal_grayavg,L_lingual_grayavg,L_medialorbitofrontal_grayavg,L_middletemporal_grayavg,L_paracentral_grayavg,L_parahippocampal_grayavg,L_parsopercularis_grayavg,L_parsorbitalis_grayavg,L_parstriangularis_grayavg,L_pericalcarine_grayavg,L_postcentral_grayavg,L_posteriorcingulate_grayavg,L_precentral_grayavg,L_precuneus_grayavg,L_rostralanteriorcingulate_grayavg,L_rostralmiddlefrontal_grayavg,L_superiorfrontal_grayavg,L_superiorparietal_grayavg,L_superiortemporal_grayavg,L_supramarginal_grayavg,L_temporalpole_grayavg,L_transversetemporal_grayavg,R_bankssts_grayavg,R_caudalanteriorcingulate_grayavg,R_caudalmiddlefrontal_grayavg,R_cuneus_grayavg,R_entoRinal_grayavg,R_frontalpole_grayavg,R_fusiform_grayavg,R_inferiorparietal_grayavg,R_inferiortemporal_grayavg,R_insula_grayavg,R_isthmuscingulate_grayavg,R_lateraloccipital_grayavg,R_lateralorbitofrontal_grayavg,R_lingual_grayavg,R_medialorbitofrontal_grayavg,R_middletemporal_grayavg,R_paracentral_grayavg,R_parahippocampal_grayavg,R_parsopercularis_grayavg,R_parsorbitalis_grayavg,R_parstriangularis_grayavg,R_pericalcarine_grayavg,R_postcentral_grayavg,R_posteriorcingulate_grayavg,R_precentral_grayavg,R_precuneus_grayavg,R_rostralanteriorcingulate_grayavg,R_rostralmiddlefrontal_grayavg,R_superiorfrontal_grayavg,R_superiorparietal_grayavg,R_superiortemporal_grayavg,R_supramarginal_grayavg,R_temporalpole_grayavg,R_transversetemporal_grayavg
effsizes,0.273232450660339,0.140054750938944,0.169440589320461,0.153159328369392,0.224185581506209,-0.0123614779918009,0.160332627527141,0.0968497602215639,0.272556776180371,0.141695814802794,0.129550657367476,0.2312340840543,0.0705844067726973,0.20185253089519,-0.0429839439787023,0.177475624717089,0.22396926439936,0.24588069439333,0.129576188446843,0.165786875614392,0.0583360999056278,0.19023947240811,0.056836556368468,0.0535018044495572,0.000114643719017238,0.166852621940439,-0.0721521642396987,0.203947435241723,0.098758579376434,0.177723107477384,-0.000255958945078691,0.0258999099570813,0.0550990242025254,0.0726510205286958,0.184616225788198,0.0706598764323379,0.0283673646304297,0.134228185377778,0.281226211426806,-0.090958561591103,0.195560727275511,0.157656099118485,0.112768439690776,0.127218768555003,0.186847622753086,0.179961163391723,0.104631633186595,0.131121490641611,0.204215158421629,0.110615207272331,0.150779708188316,0.264424535142095,-0.0417836565587771,-0.0346570526236315,0.0249275990983687,0.100453040985318,0.0921913057301945,0.108034872775176,0.00206164298213878,0.0633226255142789,0.0829771849973552,0.250485284252305,0.0786959156916001,0.19091132160902,0.0752956460507702,0.0785937040019578,0.166813038755559,0.228486611067033
