Row,L_bankssts_grayavg,L_caudalanteriorcingulate_grayavg,L_caudalmiddlefrontal_grayavg,L_cuneus_grayavg,L_entoRinal_grayavg,L_frontalpole_grayavg,L_fusiform_grayavg,L_inferiorparietal_grayavg,L_inferiortemporal_grayavg,L_insula_grayavg,L_isthmuscingulate_grayavg,L_lateraloccipital_grayavg,L_lateralorbitofrontal_grayavg,L_lingual_grayavg,L_medialorbitofrontal_grayavg,L_middletemporal_grayavg,L_paracentral_grayavg,L_parahippocampal_grayavg,L_parsopercularis_grayavg,L_parsorbitalis_grayavg,L_parstriangularis_grayavg,L_pericalcarine_grayavg,L_postcentral_grayavg,L_posteriorcingulate_grayavg,L_precentral_grayavg,L_precuneus_grayavg,L_rostralanteriorcingulate_grayavg,L_rostralmiddlefrontal_grayavg,L_superiorfrontal_grayavg,L_superiorparietal_grayavg,L_superiortemporal_grayavg,L_supramarginal_grayavg,L_temporalpole_grayavg,L_transversetemporal_grayavg,R_bankssts_grayavg,R_caudalanteriorcingulate_grayavg,R_caudalmiddlefrontal_grayavg,R_cuneus_grayavg,R_entoRinal_grayavg,R_frontalpole_grayavg,R_fusiform_grayavg,R_inferiorparietal_grayavg,R_inferiortemporal_grayavg,R_insula_grayavg,R_isthmuscingulate_grayavg,R_lateraloccipital_grayavg,R_lateralorbitofrontal_grayavg,R_lingual_grayavg,R_medialorbitofrontal_grayavg,R_middletemporal_grayavg,R_paracentral_grayavg,R_parahippocampal_grayavg,R_parsopercularis_grayavg,R_parsorbitalis_grayavg,R_parstriangularis_grayavg,R_pericalcarine_grayavg,R_postcentral_grayavg,R_posteriorcingulate_grayavg,R_precentral_grayavg,R_precuneus_grayavg,R_rostralanteriorcingulate_grayavg,R_rostralmiddlefrontal_grayavg,R_superiorfrontal_grayavg,R_superiorparietal_grayavg,R_superiortemporal_grayavg,R_supramarginal_grayavg,R_temporalpole_grayavg,R_transversetemporal_grayavg
L_bankssts_grayavg,NaN,-0.265367163772619,-0.211991608118807,0.00904400015912202,-0.200933140040554,0.0153807489995279,-0.167732721584609,-0.144125317324391,-0.145607599813742,-0.0218841311294033,-0.0333422235172818,-0.113297251732484,-0.140716999265085,0.0896110809304342,-0.118448135781456,-0.149056901888979,-0.0940753079620191,-0.185337685057638,-0.15316476711149,-0.161636206370598,-0.206114825603467,0.13677107396297,0.00823810694037394,-0.0506047454099272,-0.215695245248834,-0.196449073484945,-0.28183667991493,-0.132045161554374,-0.204167883234878,-0.0629851929335958,-0.325552251093656,-0.265487819554516,-0.111072012095484,-0.176772339705587,0.0098966860814572,-0.254316672003224,-0.222509163383811,0.0244260753344917,-0.25883972642461,-0.0719732903423202,-0.224844982538613,-0.139584798863633,-0.156227324988861,-0.00509788782426289,-0.0594079507531969,-0.129555635609324,-0.102564225800769,-0.00946609651501954,-0.151671609863051,-0.169663733106082,-0.10066819801005,-0.238916121775647,-0.0704835392478302,-0.152780511277095,-0.188906254318838,0.128989854021116,-0.0241534556631308,-0.178598117448637,-0.247388986710856,-0.140671874570145,-0.163429674781742,-0.146923735911243,-0.221643787398041,-0.0144947087997347,-0.185272764948968,-0.226585151511024,-0.136287548790067,-0.071324130756117
L_caudalanteriorcingulate_grayavg,-0.265367163772619,NaN,-0.241396591543174,-0.0283572111567552,-0.155217451153331,0.104907288794619,-0.259689577556263,-0.215459747613494,-0.2017301046608,-0.101093304810991,-0.0178768449361427,-0.143241226403818,-0.129018082273783,-0.0546539343596081,-0.0791429305643956,-0.112370994190804,-0.229766221122137,-0.214930215881586,-0.172096021748156,-0.134737002841427,-0.204187866674224,0.077108097336756,-0.0607487964646573,0.0695840472452058,-0.330030744905561,-0.301556395327761,-0.132627270572956,-0.19538607133149,-0.211383295282724,-0.0988930719978061,-0.269696513309399,-0.256913232163077,-0.00841882269388712,-0.239056239246763,-0.260387642444782,-0.00595499926553849,-0.223293192609679,-0.0686983276246941,-0.250154379117716,-0.0239382439213662,-0.250139675133493,-0.199589854851812,-0.155242319121534,-0.0438419710185059,-0.0820246790736738,-0.141857332418397,-0.127970777948188,-0.0716302396780261,-0.169854931911905,-0.0919014958833158,-0.0802692935456887,-0.146295589005174,-0.167834943589615,-0.0731640783882548,-0.194952277235981,0.0852561842030481,-0.0662127036988251,-0.12524969458841,-0.30123278137363,-0.136930559445456,0.000243863183960516,-0.216341187569665,-0.203590274395217,-0.00191430104227071,-0.19919542210575,-0.117910672909572,-0.0621993259983396,-0.107124831624016
L_caudalmiddlefrontal_grayavg,-0.211991608118807,-0.241396591543174,NaN,0.0952110953377926,-0.092076495485486,0.142063346811126,-0.214242466873588,-0.080342882812205,-0.157717943701137,-0.142533003572255,0.0993321269248485,-0.036863109803837,-0.0238596931388135,0.157246990513823,-0.0704261177971441,-0.180823458193071,0.0637396919327689,-0.0828155424814621,-0.0518315755552849,-0.024650829203538,-0.200965874635183,0.287967521126946,0.16833405689091,-0.0119787021943956,0.0719440081669388,0.0142061934973359,-0.279698682883913,-0.0444598253886658,0.0881189101990471,0.101023912271494,-0.136507688601179,-0.0438479203755236,-0.0319139085653216,-0.0720150006012555,-0.036708076835203,-0.231181106742168,-0.137379103329819,0.11550822954709,-0.187067355886859,0.0372153859319333,-0.214035769807085,-0.0178062324518885,-0.176719368322992,-0.103643115237661,0.0200118217223246,-0.0518719957138417,-0.0506591296697764,0.06486914179942,-0.0933668303167402,-0.208763361307951,0.0139655224725219,-0.0415918829823491,0.041592115519771,0.0267918845107795,-0.103171532986788,0.25630210163556,0.190789675835949,-0.177187234315931,0.0310704269558314,-0.0148948101267778,-0.21617068642341,0.0380645815662635,-0.00226648870888698,0.0974140840146416,-0.0249102531208369,-0.0488001938417228,-0.0787487060558727,-0.017105806098238
L_cuneus_grayavg,0.00904400015912202,-0.0283572111567552,0.0952110953377926,NaN,0.0119689196815429,-0.0207563942558355,-0.0824485387986293,0.153661188792638,-0.030273023078483,-0.181587147761555,0.00184143535974059,-0.137185187792274,-0.00945638381744551,-0.0336164406433129,-0.083124184848346,-0.0290303037301562,-0.0305414389982585,-0.0270569799209839,0.172366823120678,0.146366562726472,0.0663326456580582,0.0617088713489011,-0.0254644932817373,-0.0650434954592271,0.119597428896024,0.259818947893453,-0.12788858642607,0.0625480151126386,0.113804199590283,0.0602911079186853,0.0631922744678266,0.155134874893202,0.0249888950197671,0.0653670397904372,0.0275185762651704,0.00348944305423317,0.0846270968142628,-0.167553961312578,0.0179152496907948,-0.0478704609753538,-0.0994906607478108,0.092366278582073,-0.0140751445742327,-0.00739709340518231,-0.0933280555024281,-0.123658634688946,-0.0291168996905519,-0.0879643473244966,-0.048350304560106,0.0564916644837759,-0.00536706494854151,-0.0097534796828637,0.172909005545224,0.116761856488661,0.079288021268754,0.0449217822978165,0.0477016702198972,-0.0665922496854053,0.107753427619173,0.144930373516259,-0.0653701350180448,0.0909565749381689,0.117281774767046,0.0623423439694619,0.0682240349797742,0.202020228303267,0.0138828030924993,-0.0535406908765448
L_entoRinal_grayavg,-0.200933140040554,-0.155217451153331,-0.092076495485486,0.0119689196815429,NaN,0.0795046281181381,-0.0239972682968962,-0.0508094330165891,-0.0727369279714161,-0.181481871527558,-0.0219356212597146,-0.0052775794064306,0.00309841016555832,0.0109906276742389,0.0125116746678071,-0.0665826435999438,-0.0632432373971157,-0.0724593855043709,-0.12897689253524,-0.0535469358687079,-0.042948268064414,0.036441436312074,-0.02829646933221,-0.12587455356883,-0.134479530310353,-0.106800883687579,-0.114314666439787,-0.0666897613377327,-0.149415762630825,0.0194914280918229,-0.0395251436424157,-0.0860601795887566,0.0698379534617696,-0.172412176038439,-0.141226180603514,-0.208609937122075,-0.138947194768564,0.0918350983037751,-0.0395355632202208,0.0797444245378145,-0.00436714460432427,-0.048677536812877,0.0275467702530049,-0.174635472431826,-0.0467302606775162,-0.00999262708701254,-0.0353949723267257,-0.00321300156918863,0.0251811237040637,-0.0719851541508141,-0.0174160985763798,-0.0776555441073828,-0.0611273184789992,-0.00700932721466261,-0.0159489947095337,0.0202529474896486,-0.0430118378547784,-0.179754496367776,-0.0873289789382845,-0.0412345799438109,-0.171767613634325,-0.0672656499471081,-0.0846737156568784,-0.00559129505551021,-0.0982888514897502,-0.0544049426330185,0.0847586370417567,-0.093373457465335
L_frontalpole_grayavg,0.0153807489995279,0.104907288794619,0.142063346811126,-0.0207563942558355,0.0795046281181381,NaN,0.123325808493589,0.126792413162274,0.00797963603723002,-0.0338757684760932,0.213101167109955,0.120447552593596,0.126567390444734,0.0956433298816211,0.177930569837121,0.042952821545612,0.156225899701186,0.0564386182309527,0.0486072942117144,0.0583023433737317,0.106801002170013,0.187581638427837,0.0393600360128836,0.0988947424489226,0.187901512660481,0.153558120973981,0.0881054434066403,0.153438801693153,0.190453714076907,0.110436192260776,0.200950494977191,0.170441581185228,0.0163496060523443,-0.0332862578269034,0.0619727554166871,0.0522367023166514,0.0657660189442404,0.0215062735599974,-0.012218889024497,-0.0429130040273143,0.0814024707593295,0.146635453202648,0.10750333634514,0.0342483863177976,0.176256566595945,0.0811026666627656,0.0837573390539411,0.145303011368207,0.285727116520179,0.0380162654760515,0.253351740468815,0.146367976547935,0.114969222893106,0.101026368337875,0.110330966403948,0.168824410801109,0.0429296833832761,0.0800573991731844,0.125251458748648,0.242553672093916,-0.0103477746950911,0.171481421348979,0.161681601328684,0.0581175379438413,0.137484025724341,0.131087244743253,-0.0429676667898675,-0.051915004258299
L_fusiform_grayavg,-0.167732721584609,-0.259689577556263,-0.214242466873588,-0.0824485387986293,-0.0239972682968962,0.123325808493589,NaN,-0.148545566603679,0.0337860257378152,-0.133332882354899,0.0776689109430761,-0.0511442023526098,-0.0275300519602041,0.0408762146329766,-0.102561084571723,-0.00115136206270336,-0.163582421108751,-0.136490280889772,-0.22219472486355,-0.032954671887471,-0.256867617809699,0.0889173945943942,-0.0722819403351587,-0.0557648685570217,-0.24659574954318,-0.300707071528654,-0.210296919319898,-0.140689644843772,-0.186591472872595,-0.0829663914938281,-0.263794864218763,-0.282015566822965,0.0216325297809245,-0.322985686593984,-0.187524746756274,-0.219885054950809,-0.21898722478187,0.0154364216352844,-0.19988154361421,0.00898978033190634,-0.0683717277661986,-0.159273202425301,-0.00503853426183279,-0.169256449359494,0.0205254977355322,-0.0634494569580157,0.146693270806747,-0.0550657230809292,-0.0222416742701747,0.00570919569114243,-0.0633310330415484,-0.0691204877686905,-0.127347528260532,0.0291825644603142,-0.190640120839669,0.0801827291088879,-0.0703309914603337,-0.172855550328497,-0.218250495918818,-0.206962153280125,-0.11755144426173,-0.19130072698241,-0.082531823857011,-0.0471024660869974,-0.124206775419391,-0.196393699253088,-0.042340417637189,-0.189026241424779
L_inferiorparietal_grayavg,-0.144125317324391,-0.215459747613494,-0.080342882812205,0.153661188792638,-0.0508094330165891,0.126792413162274,-0.148545566603679,NaN,-0.146680579446058,-0.0702248831019807,0.150867982621419,0.0450406055323215,0.0637597772578121,0.230401041981274,0.0103750484500696,-0.235603136890386,0.0697637288039494,-0.0153444689702088,0.0277024339018738,-0.113586836668658,-0.167224564254191,0.262325686654045,0.173317476640385,-0.00505089220392337,-0.0769906681282942,-0.139802830094096,-0.21807653405592,-0.0353874509353573,0.0263881278065333,-0.0317639131846566,-0.117051201000199,-0.0576944024933148,-0.0112579675719468,-0.130273578192238,-0.0643809296043096,-0.149794310646447,-0.181199099309088,0.201994264765601,-0.164654710623753,-0.0607440746560578,-0.127127814362098,-0.134095402929606,-0.10211954349086,-0.0115886729097056,0.0391850700243929,0.00144030794104952,0.0207383483485221,0.157656890922435,0.0569723818556857,-0.107353432698271,-0.0639868676817445,-0.0155624578242778,0.0442004947796658,0.0662762795678527,-0.111601923563814,0.277072642157412,0.173626001950461,-0.161841579896806,-0.0875650916006623,-0.0765434274647755,-0.162022946576689,-0.0194174713271593,0.00180489204946926,0.039677184865511,-0.00811398183642417,-0.0539932947617647,-0.0532701313747236,-0.0672455945894616
L_inferiortemporal_grayavg,-0.145607599813742,-0.2017301046608,-0.157717943701137,-0.030273023078483,-0.0727369279714161,0.00797963603723002,0.0337860257378152,-0.146680579446058,NaN,-0.178777046043306,0.00924827463995654,-0.0679569734622986,0.0131852181649145,0.0723687467560361,0.0121960210904344,-0.103640417414181,-0.121923846621667,0.0439977708750975,-0.138788212794976,-0.112028089722725,-0.228020846774271,0.100712537089223,-0.0574158147862399,-0.133737308396298,-0.264528723569184,-0.178486791836189,-0.22368710417287,-0.110297776694323,-0.234945670099432,-0.0552850462524353,-0.18007593526859,-0.27627484476692,-0.0985716419293134,-0.22349890622193,-0.154519183189949,-0.316294456273489,-0.219214736444931,0.0717483441338334,-0.237666794435134,-0.105776197629661,0.00473787068254735,-0.144863550550156,-0.0470178770583456,-0.141977614913795,-0.0043692279622275,-0.0236357124825519,0.040302032446277,-0.00161647786338291,-0.0483646540391806,-0.156295291181341,-0.0730735754032889,0.167973959239635,-0.0841372965232937,-0.0726406489253443,-0.0933821991655373,0.102848354049412,-0.0345890642010807,-0.261056979772692,-0.171190417523724,-0.0746549528347087,-0.197315059218107,-0.154850352001682,-0.187469478893717,-0.0143153531693395,-0.204851792803295,-0.19244651223169,-0.156955517917358,-0.195529293385282
L_insula_grayavg,-0.0218841311294033,-0.101093304810991,-0.142533003572255,-0.181587147761555,-0.181481871527558,-0.0338757684760932,-0.133332882354899,-0.0702248831019807,-0.178777046043306,NaN,-0.292288951071329,-0.219537948488927,-0.172870066797321,-0.173856562293358,-0.224167717184739,-0.148331607828178,-0.117621962244622,-0.229697686369976,-0.2004610851283,-0.182759950133816,-0.20909353216029,-0.0488796594352773,-0.228411013662275,-0.0719033118188049,-0.212716297894164,-0.152715576464724,-0.19941983101314,-0.101462544074408,-0.158879426843769,-0.0906188537983823,-0.254862516263749,-0.21591866490004,-0.15810455852917,-0.358275260987889,-0.0558920727370744,-0.357951283348581,-0.118686495540493,-0.161956054907841,-0.297336825514701,-0.11037791241297,-0.161105288606272,-0.0673174473980219,-0.186860320650889,-0.0933119328322419,-0.319581413840132,-0.18240439178991,-0.21047063052246,-0.202594925382633,-0.25924685760486,-0.182300364588528,-0.00746908160475493,-0.176335929699438,-0.252976411728889,-0.147111429392556,-0.187343771152671,-0.102322825663302,-0.213668698728111,-0.144532534547174,-0.123464809509862,-0.191230834112264,-0.151091526803435,-0.0799054990629202,-0.165839186402187,-0.046751676606507,-0.255786401537881,-0.199950519037678,-0.123164970415484,-0.249027397442006
