Row,L_bankssts_grayavg,L_caudalanteriorcingulate_grayavg,L_caudalmiddlefrontal_grayavg,L_cuneus_grayavg,L_entoRinal_grayavg,L_frontalpole_grayavg,L_fusiform_grayavg,L_inferiorparietal_grayavg,L_inferiortemporal_grayavg,L_insula_grayavg,L_isthmuscingulate_grayavg,L_lateraloccipital_grayavg,L_lateralorbitofrontal_grayavg,L_lingual_grayavg,L_medialorbitofrontal_grayavg,L_middletemporal_grayavg,L_paracentral_grayavg,L_parahippocampal_grayavg,L_parsopercularis_grayavg,L_parsorbitalis_grayavg,L_parstriangularis_grayavg,L_pericalcarine_grayavg,L_postcentral_grayavg,L_posteriorcingulate_grayavg,L_precentral_grayavg,L_precuneus_grayavg,L_rostralanteriorcingulate_grayavg,L_rostralmiddlefrontal_grayavg,L_superiorfrontal_grayavg,L_superiorparietal_grayavg,L_superiortemporal_grayavg,L_supramarginal_grayavg,L_temporalpole_grayavg,L_transversetemporal_grayavg,R_bankssts_grayavg,R_caudalanteriorcingulate_grayavg,R_caudalmiddlefrontal_grayavg,R_cuneus_grayavg,R_entoRinal_grayavg,R_frontalpole_grayavg,R_fusiform_grayavg,R_inferiorparietal_grayavg,R_inferiortemporal_grayavg,R_insula_grayavg,R_isthmuscingulate_grayavg,R_lateraloccipital_grayavg,R_lateralorbitofrontal_grayavg,R_lingual_grayavg,R_medialorbitofrontal_grayavg,R_middletemporal_grayavg,R_paracentral_grayavg,R_parahippocampal_grayavg,R_parsopercularis_grayavg,R_parsorbitalis_grayavg,R_parstriangularis_grayavg,R_pericalcarine_grayavg,R_postcentral_grayavg,R_posteriorcingulate_grayavg,R_precentral_grayavg,R_precuneus_grayavg,R_rostralanteriorcingulate_grayavg,R_rostralmiddlefrontal_grayavg,R_superiorfrontal_grayavg,R_superiorparietal_grayavg,R_superiortemporal_grayavg,R_supramarginal_grayavg,R_temporalpole_grayavg,R_transversetemporal_grayavg
L_bankssts_grayavg,NaN,-0.215420897392315,-0.0781831262971075,0.119718448098171,-0.0983707384783734,0.0848119291976525,-0.134038336480887,-0.0110987928716953,-0.0695667659464019,-0.00844204375659674,0.0361598638979668,0.0266726989648125,-0.0880720553552275,0.218680798953128,-0.0786907504706404,-0.0713984839483414,0.047353958680136,-0.107711034539584,-0.0434780118603936,-0.0575891572498742,-0.120370072037951,0.21265157267242,0.126228108477468,-0.0340957953445957,-0.117273038687453,-0.120663551087838,-0.310164318216788,0.0299755039043659,-0.130543718472142,0.0761611305803294,-0.266767833594661,-0.144754666333908,-0.096090238807515,-0.109018200670693,0.049605080864518,-0.229508951479815,-0.115325316038905,0.121869282475474,-0.173618287144517,-0.00675581194880787,-0.171482956941893,0.00966922478578793,-0.108475088898688,-0.0101044592470834,0.0371366633089487,0.00268654916749149,-0.0534083098607456,0.0864197046545643,-0.067378216647288,-0.0443423054010232,0.0161081761583464,-0.0864405978542354,-0.00888197424549744,-0.0752585802492305,-0.086877707428924,0.190508041273025,0.095515461347017,-0.156696366070443,-0.166899003701394,-0.0185257159950039,-0.179539344183758,0.00112420224592083,-0.159220121764744,0.137661894646377,-0.164335383362004,-0.106861894785679,-0.0714886739067865,0.029613711186132
L_caudalanteriorcingulate_grayavg,-0.215420897392315,NaN,-0.151072824688034,-0.0516523763076833,-0.0416286723490402,0.0944043016486767,-0.197753512492872,-0.144546790514698,-0.123578162545624,-0.0563441977364107,-7.42448057907516e-05,-0.155317156814864,-0.0691700578803216,-0.0682843835110568,-0.0657901777382354,-0.0129138752974571,-0.160623308258888,-0.105239812547347,-0.0605435371358841,-0.036303147364597,-0.153094062293124,0.0713142982546904,-0.0790082364851756,0.0217649924400677,-0.298887123289938,-0.240862227649179,-0.159734235278277,-0.109368998000645,-0.150417998778608,-0.086061488953939,-0.216623747945624,-0.197547474355849,0.034160477963251,-0.208815035327207,-0.203160871600024,-0.0510957353666218,-0.198897917203704,-0.093554297807285,-0.152266187324558,-0.0487082563455274,-0.153585980999582,-0.117808046285603,-0.117558685055644,0.0143278833843267,-0.0930038450957008,-0.124710337924824,-0.101067077389701,-0.136906639613158,-0.0844004478991328,0.0400479197485456,-0.00435829728799871,-0.0344530590883321,-0.124264829683106,-0.0211283985374609,-0.0959228468505177,0.0597871861362034,-0.0711368427763456,-0.139158827558132,-0.290475457392262,-0.0839838815229938,-0.0047022480369558,-0.109518032862346,-0.145022779644186,0.0129445971708808,-0.108740165687896,-0.0145606950776512,-0.012304289685296,-0.0256946860610857
L_caudalmiddlefrontal_grayavg,-0.0781831262971075,-0.151072824688034,NaN,0.174667216123224,0.0301606791204704,0.0929469751613251,-0.117512466832118,-0.0861189570571095,-0.0241239733972995,-0.0894271770306902,0.187044348578251,0.0485897311067356,0.00362211497901699,0.254097204033607,-0.0727736129670775,-0.100205041090171,0.0865023569139771,-0.0299703892322292,-0.00110324801774056,0.0282893140223212,-0.192208809122111,0.336135675401103,0.158068285039116,0.0131799888519085,0.0522771303245538,0.0736156051998646,-0.254861511484964,0.040435811111534,0.101403835689033,0.103744314141877,-0.117342310175901,-0.0272738671131283,-0.0046086880197414,-0.0917979349158331,0.0389243861003574,-0.191304310365221,-0.182920836938362,0.162500149799229,-0.0461210106444742,-0.0680200154530387,-0.10873327487474,-0.00982558306155741,-0.0806131660373193,-0.0618090921258911,0.115235407534181,-0.0112915923051756,0.00425061226001173,0.114733815212106,-0.0449415513571782,-0.151290122346205,-0.00328943101731289,0.0889590463510697,-0.00169045610721144,0.0392561348706407,-0.117512171789001,0.273455866715309,0.199157840985397,-0.115650646630747,0.0259292502662208,-0.0268665690528044,-0.170661907268126,0.124718067174988,0.0440856878034504,0.12851350253602,-0.00855585180102389,-0.0678654865392043,-0.00851288801430443,0.0864916471159611
L_cuneus_grayavg,0.119718448098171,-0.0516523763076833,0.174667216123224,NaN,0.0555852317781203,-0.0178982945740717,0.0148271976114235,0.223145439673543,0.0527965133734094,-0.152130056731308,0.0439175900386838,-0.16595094966258,0.0343001838250002,-0.078218505930849,-0.144515929955262,0.0576945437255247,0.0555668320437944,-0.0100363351857644,0.233619454168233,0.205109032599993,0.0779374391082785,0.0999546146583618,0.0687275574792581,-0.0365193917565013,0.173500048036441,0.338929621837478,-0.14143144419391,0.0844304367456978,0.140771868884688,0.199662874503611,0.0811177744228672,0.237243913266249,0.0562514417509749,0.0857526452888277,0.122607940206156,-0.0231743223073307,0.147433241076716,-0.12352631109051,0.157192759408403,-0.0114261771730852,-0.00461840033581097,0.147538079168974,0.0349921113125893,0.0494350607938905,-0.0287430884933115,-0.103576460068493,-0.0380061122736541,-0.0354918565043086,-0.0253182361099402,0.0791691779517748,0.0661256608922203,0.0480638703365226,0.228495933488954,0.0832679915485175,0.0520559673211235,0.0684692257641192,0.124815561264504,-0.0573112786465131,0.170234208086452,0.206987470366665,-0.0390809997587654,0.0878951878674844,0.152190264959439,0.184035393350576,0.134172119401844,0.260248940412042,0.0779397784880905,0.0413363112643811
L_entoRinal_grayavg,-0.0983707384783734,-0.0416286723490402,0.0301606791204704,0.0555852317781203,NaN,0.142810716302877,0.0269663910984791,0.042367480128692,-0.0474960859915994,-0.140364439159991,0.0319247159874202,0.0884828605916423,0.0785942707610407,0.100551126440885,0.142078432911135,0.0338277536372037,0.052395412222662,0.0233412428389147,-0.0379242837115758,0.0296193135760128,0.0690004439713264,0.141680355828012,0.0510793574729916,-0.0589483514408688,-0.0619054281697252,-0.0076617218518723,-0.0322413649120024,0.0521349884637791,0.0137483139522361,0.135846405174394,0.0524888545046276,-0.0113321172543541,0.0831317176148559,-0.0900439465238878,-0.0782238300308251,-0.120252039942209,-0.0394017155115725,0.154543386218532,-0.0928409052084362,0.130520712283732,0.0503992041511085,0.0647496159062145,0.101777406363108,-0.15195516725706,0.00639821869540385,0.11310507116187,0.0505071831451559,0.0696004079260122,0.120064732683187,0.0202559939202801,0.0662485207530434,-0.0510823875699398,0.0252090888271495,0.108729445921637,0.120326697004679,0.0977532600708041,0.0455013582478573,-0.101049679268568,0.0174338629845384,0.0554265623506768,-0.093126686985587,0.0767037385107603,0.055333607946791,0.094376943986681,0.00304666527057305,0.0335908593451567,0.0985436592797435,-0.0240622780335541
L_frontalpole_grayavg,0.0848119291976525,0.0944043016486767,0.0929469751613251,-0.0178982945740717,0.142810716302877,NaN,0.179482458846793,0.107274654064879,0.0394436397072131,-0.0217530125602443,0.204675900708189,0.157388243553627,0.148193083779854,0.0869365643671013,0.1498823653286,0.0296453411334289,0.158102651797195,0.120389693388891,-0.00382067521036671,-0.0143827055295251,0.0924571920204587,0.222699794014253,-0.0151251854425935,0.103938862423664,0.197220974570452,0.104135474650456,0.069586985330345,0.13889981549771,0.207822816609626,0.120980642152722,0.200053567092443,0.162177618464594,0.0418921470867264,-0.0709839747786075,0.0705272918940511,0.0454518577409135,0.0449130390996121,0.0109544223201597,0.120399520086597,-0.0705244608751476,0.117207873858988,0.0875647895408478,0.152438577130493,0.0821317449839412,0.195220880926035,0.0666839556507732,0.105942260791195,0.142193464962505,0.25927290341076,0.010297596732827,0.27001123542847,0.155391079092582,0.0989822971761148,0.00320196717913742,0.120700401209798,0.166905162473893,0.0209481024449721,0.0698587943805858,0.139985977668256,0.162310185822006,0.00374427754085201,0.16302249316265,0.148189011403419,0.0261616612697247,0.149852121961896,0.0724611835444136,0.0200625434020536,-0.0288711881488333
L_fusiform_grayavg,-0.134038336480887,-0.197753512492872,-0.117512466832118,0.0148271976114235,0.0269663910984791,0.179482458846793,NaN,-0.0412725119183864,0.0500198114180302,-0.181618987758976,0.104820746198054,0.0632680281942003,-0.111339029150969,0.129417102134224,-0.0828636706601456,0.0413139303092813,-0.0534967635957552,-0.0505901116301073,-0.169098109810957,0.0738371162348228,-0.195475433277112,0.172874826547149,-0.0217235399368657,-0.0588779472329294,-0.19738075260598,-0.229115687995714,-0.296981212909555,-0.0311830960037701,-0.130213303276962,0.0173245092952806,-0.290235780359734,-0.249073406165638,0.0295714404173378,-0.286929504148607,-0.174173438866378,-0.216454708179425,-0.206187819151308,0.0877297286465383,-0.148703140620572,0.035241003583548,-0.0700044832266435,-0.0377505607767667,-0.0107215361835136,-0.237500848529135,0.0673732631178703,0.0655123363539323,0.0849505871449185,-0.0233154061248273,0.00833806764385349,0.069530106627692,-0.00520856934265876,-0.0187472694920832,-0.186444589127675,0.108000566925309,-0.144724810805414,0.158096789311376,-0.0212267822985735,-0.156444508964754,-0.189619824038109,-0.165490077370606,-0.153795326278994,-0.0441255617601934,-0.0673980756236798,0.0635030479296611,-0.170571470503599,-0.136810846740707,0.00836434405909786,-0.119870575609866
L_inferiorparietal_grayavg,-0.0110987928716953,-0.144546790514698,-0.0861189570571095,0.223145439673543,0.042367480128692,0.107274654064879,-0.0412725119183864,NaN,-0.0143962211141943,-0.0016258394357513,0.208988239823896,0.121286257203919,0.0771801439270646,0.310588959953017,-0.0413418814170292,-0.199404152296158,0.144543491766813,0.0400449136509817,0.00647826571955391,-0.066191648752386,-0.22243351486087,0.343041008363834,0.177439773304991,0.00734945072487719,-0.142491223387234,-0.125923215248591,-0.237204290074535,0.00206995874482687,0.0150030678822371,-0.00347572624330773,-0.160793062657055,-0.148794002900931,0.00338631518527191,-0.130209589065203,-0.0164290675137495,-0.143820058900197,-0.271183467484616,0.243439944997648,-0.0410699205781696,-0.141996990832295,-0.0290355484661802,-0.206633586653405,-0.0619886333586899,0.0293170377367502,0.112932621419104,0.0346884537137938,0.0480684434642498,0.193048563096993,0.0908154295014291,-0.104506748516374,0.0146366214968099,0.117522900730972,-0.0621933665883429,-0.00391528981175213,-0.184330264714399,0.312023354702984,0.197007399830573,-0.13974793362186,-0.137617771999928,-0.156424701431153,-0.107973819032266,0.0189879599893263,0.00246586857029965,0.104564584504782,0.000740822592854498,-0.144288852035622,0.0135137238516759,0.0137833099842913
L_inferiortemporal_grayavg,-0.0695667659464019,-0.123578162545624,-0.0241239733972995,0.0527965133734094,-0.0474960859915994,0.0394436397072131,0.0500198114180302,-0.0143962211141943,NaN,-0.170548344220578,0.0531704641517959,0.0582204089066674,0.0354239402269529,0.211836425748555,0.0485877955757874,-0.0972481412951573,0.0305664182439151,0.211091009195659,-0.107312392614448,-0.0324504981931156,-0.162931145900166,0.21732069116531,0.0385098077821395,-0.0885575477691233,-0.203268919078789,-0.078406077870828,-0.277708737601847,0.0266154802222926,-0.135198495028708,0.0800903738586539,-0.21529749613123,-0.234462333884699,-0.144319594528982,-0.146022955165445,-0.115705562540529,-0.269677064059029,-0.150096307630539,0.160838369597772,-0.160650202775139,-0.133102295149466,0.0468950064643941,0.0262286081193237,-0.105544124592322,-0.14765036667697,0.0741222019873718,0.128959062605575,0.0840370800290621,0.122388234873197,0.0305680756562634,-0.202292257814926,0.0228315490967959,0.260744551401586,-0.107162509865632,-0.0237627952506483,-0.0326728871793636,0.200356360613639,0.0509220718592793,-0.18945791006913,-0.0948279544799712,0.00416054095353264,-0.191644697086467,0.016430565049561,-0.0733467660397249,0.128128232995783,-0.220758580172279,-0.0874323791848556,-0.140929934147527,-0.0992093053808887
L_insula_grayavg,-0.00844204375659674,-0.0563441977364107,-0.0894271770306902,-0.152130056731308,-0.140364439159991,-0.0217530125602443,-0.181618987758976,-0.0016258394357513,-0.170548344220578,NaN,-0.297042350783951,-0.140713710007501,-0.140300696452829,-0.149356719287593,-0.180435876506295,-0.083327123566279,-0.0559324421510108,-0.171731868934893,-0.13825567993973,-0.114973092665389,-0.128885658258777,-0.0389858682974152,-0.239001767473428,-0.0239374989000385,-0.191306174531628,-0.0885826957551684,-0.125857795360282,0.0301715206610838,-0.0441236040260966,-0.0390998226887156,-0.176148883754812,-0.139666207822276,-0.112787885014464,-0.314228712060689,-0.0500342710485145,-0.268870391914946,-0.058657454894795,-0.168653382583384,-0.289584894005318,-0.130694594483327,-0.134861388380666,0.0533425304435777,-0.161971340693908,-0.0925565134461562,-0.301182603779047,-0.10653937912799,-0.147384259423318,-0.235493592999225,-0.166722077804346,-0.0571282823133508,0.038371648084304,-0.144624939165902,-0.188137921235781,-0.0538315578032351,-0.100249900653801,-0.0974224222175471,-0.225781028020345,-0.0681508429094416,-0.0694470467506439,-0.121864085625963,-0.0332967268028242,0.0321527711660394,-0.062589953293484,0.0368904001641634,-0.151897812964764,-0.123251280995908,-0.0228482376128341,-0.194766875987003
